0.440982058546	0.502066115702	0.570780399274	0.486486486486	0.486101211689	0.189301642201	0.345150172329	1	[0, 1]	1
0.405099150142	0.446280991736	0.662431941924	0.368806306306	0.501069137562	0.0328830175922	0.215164943378	1	[0, 1]	1
0.349386213409	0.347107438017	0.879310344828	0.220720720721	0.503920171062	0.251453015902	0.150664697194	1	[0, 1]	1
0.306893295562	0.316115702479	0.793103448276	0.239301801802	0.533856022808	0.194242546386	0.140817331364	1	[0, 1]	1
0.524079320113	0.53305785124	0.864791288566	0.427364864865	0.664290805417	0.0767010362896	0.322993599212	1	[0, 1]	1
0.357884796978	0.371900826446	0.789473684211	0.274211711712	0.486101211689	0.22063737664	0.215164943378	1	[0, 1]	1
0.38715769594	0.429752066116	0.651542649728	0.373873873874	0.448325017819	0.366784121494	0.344657804037	1	[0, 1]	1
0.33238904627	0.349173553719	0.753176043557	0.293355855856	0.47897362794	0.251583039696	0.236829148203	1	[0, 1]	1
0.570349386213	0.630165289256	0.604355716878	0.649774774775	0.595153243051	0.165767335422	0.668636139833	1	[0, 1]	1
0.552407932011	0.586776859504	0.725045372051	0.554617117117	0.623663578047	0.156535646023	0.499261447563	1	[0, 1]	1
0.440982058546	0.504132231405	0.558076225045	0.458896396396	0.436208125445	0.491216892691	0.391432791728	1	[0, 1]	1
0.324834749764	0.361570247934	0.648820326679	0.303490990991	0.406985032074	0.123769649846	0.237321516494	1	[0, 1]	1
0.311614730878	0.332644628099	0.725045372051	0.304054054054	0.405559515324	0.418793639236	0.107828655835	1	[0, 1]	1
0.301227573182	0.340909090909	0.615245009074	0.326576576577	0.374910905203	0.308273414035	0.173806006893	1	[0, 1]	1
0.297450424929	0.338842975207	0.601633393829	0.328265765766	0.344975053457	0.281748559986	0.150664697194	1	[0, 1]	1
0.377714825307	0.386363636364	0.827586206897	0.254504504505	0.501069137562	0.444668374312	0.129000492368	1	[0, 1]	1
0.321057601511	0.293388429752	1.0	0.123873873874	0.536707056308	0.58106333459	0.129000492368	1	[0, 1]	1
0.481586402266	0.48347107438	0.886569872958	0.353603603604	0.630078403421	0.108426842112	0.259478089611	1	[0, 1]	1
0.388101983003	0.371900826446	0.97277676951	0.172297297297	0.595866001426	0.130270839564	0.0640078778927	1	[0, 1]	1
0.201133144476	0.239669421488	0.549001814882	0.184121621622	0.298645759088	0.433876399381	0.194485475135	1	[0, 1]	1
0.337110481586	0.411157024793	0.456442831216	0.427364864865	0.355666429081	0.299951891196	0.323485967504	1	[0, 1]	1
0.33238904627	0.382231404959	0.58166969147	0.349662162162	0.383464005702	0.250022754164	0.344657804037	1	[0, 1]	1
0.499527856468	0.514462809917	0.823049001815	0.404842342342	0.625089094797	0.0	0.281634662728	1	[0, 1]	1
0.140698772427	0.169421487603	0.529038112523	0.112612612613	0.218104062723	0.0845024639509	0.217626784835	1	[0, 1]	1
0.417374881964	0.485537190083	0.522686025408	0.501126126126	0.43834640057	0.133391410628	0.237321516494	1	[0, 1]	1
0.52880075543	0.568181818182	0.696914700544	0.525900900901	0.563791874555	0.0179302812415	0.387986213688	1	[0, 1]	1
0.229461756374	0.278925619835	0.508166969147	0.279279279279	0.282252316465	0.339089053297	0.150664697194	1	[0, 1]	1
0.203021718602	0.260330578512	0.438294010889	0.279279279279	0.232359230221	0.226098376003	0.172328902019	1	[0, 1]	1
0.33238904627	0.365702479339	0.670598911071	0.361486486486	0.421240199572	0.258604324591	0.255539143279	1	[0, 1]	1
0.270066100094	0.332644628099	0.474591651543	0.34740990991	0.310049893086	0.359632812805	0.284588872477	1	[0, 1]	1
